id_to_hoc,id_mon,ma_mon,ten_mon,ten_mon_eg,so_tc,so_tc_so,is_vuot,nhom_to,to,lop,ds_lop,ds_khoa,is_kdk,sl_dk,sl_cp,sl_cl,tkb,is_hl,enable,hauk,is_dk,gc_enable,is_rot,is_ctdt,is_chctdt,is_kg_lt,thu,tbd,so_tiet,is_kg_huy_kqdk,is_kg_xet_trungtkb
-6000282897042237585,-8346857600016893284,820321,,,4,4.0,False,01,,DGD1211,['DGD1211'],['LCGD'],False,22,40,18,"Thứ 4,từ 07:00 đến 09:50,Ph C.B002,GV Huỳnh Thị Kim Quyên,09/04/25 đến 07/05/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B106,GV Phạm Phúc Vĩnh,09/04/25 đến 07/05/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.B004,GV Phạm Phúc Vĩnh,10/04/25 đến 08/05/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.E602,GV Huỳnh Thị Kim Quyên,11/04/25 đến 09/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4993587496114213466,-7590654205101644540,820344,,,3,3.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,17,40,23,"Thứ 2,từ 13:00 đến 15:50,Ph C.E601,GV Tống Thị Hạnh,06/01/25 đến 13/01/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.E601,GV Tống Thị Hạnh,10/02/25 đến 24/03/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E605,GV Tống Thị Hạnh,10/01/25 đến 17/01/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E605,GV Tống Thị Hạnh,14/02/25 đến 28/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8796476543817167536,-6274761348914373743,820345,,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,21,40,19,"Thứ 2,từ 07:00 đến 09:50,Ph C.E605,GV Vũ Công Thương,06/01/25 đến 13/01/25<hr>Thứ 2,từ 07:00 đến 09:50,Ph C.E605,GV Vũ Công Thương,10/02/25 đến 24/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6831695883186680451,-8791342174305869585,820346,,,2,2.0,False,01,,DGD1231,['DGD1231'],['LCGD'],False,0,40,40,"Thứ 5,từ 13:00 đến 15:50,Ph 2.B110,GV Nguyễn Thị Việt Hà,16/01/25 <hr>Thứ 5,từ 13:00 đến 15:50,Ph 2.B110,GV Nguyễn Thị Việt Hà,13/02/25 đến 03/04/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph 2.B110,GV Nguyễn Thị Việt Hà,17/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8016477841590837383,-7959706593258083162,820352,,,3,3.0,False,01,,DGD1221,['DGD1221'],['LCGD'],False,12,40,28,"Thứ 4,từ 09:50 đến 11:30,Ph C.E404,GV Nguyễn Thị Lệ Giang,15/01/25 <hr>Thứ 4,từ 09:50 đến 11:30,Ph C.E404,GV Nguyễn Thị Lệ Giang,12/02/25 đến 02/04/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.E404,GV Nguyễn Thị Lệ Giang,16/04/25 đến 23/04/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.A304,GV Nguyễn Thị Lệ Giang,17/01/25 <hr>Thứ 6,từ 09:50 đến 11:30,Ph C.A304,GV Nguyễn Thị Lệ Giang,14/02/25 đến 04/04/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.A304,GV Nguyễn Thị Lệ Giang,18/04/25 đến 25/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6414780734889453080,-5425883229123169474,820401,,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,17,40,23,"Thứ 5,từ 07:00 đến 09:50,Ph C.E601,GV Phạm Phúc Vĩnh,09/01/25 đến 16/01/25<hr>Thứ 5,từ 07:00 đến 09:50,Ph C.E601,GV Phạm Phúc Vĩnh,13/02/25 đến 27/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8715059501754320836,-7955032794792228933,820403,,,2,2.0,False,01,,DGD1221,"['DGD1231', 'DGD1221']",['LCGD'],False,12,40,28,"Thứ 3,từ 09:00 đến 11:30,Ph C.E404,GV Luyện Đức Anh,14/01/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E404,GV Luyện Đức Anh,11/02/25 đến 25/03/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E404,GV Luyện Đức Anh,15/04/25 đến 22/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4833637500499392977,-7043094432800240893,820405,,,3,3.0,False,01,,DGD1221,['DGD1221'],['LCGD'],False,12,40,28,"Thứ 3,từ 07:00 đến 08:40,Ph C.B003,GV Đặng Thanh Nam,14/01/25 <hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B003,GV Đặng Thanh Nam,11/02/25 đến 01/04/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B003,GV Đặng Thanh Nam,15/04/25 đến 22/04/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B106,GV Đặng Thanh Nam,16/01/25 <hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B106,GV Đặng Thanh Nam,13/02/25 đến 03/04/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.B106,GV Đặng Thanh Nam,17/04/25 đến 24/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7284570489089727710,-7002930554261871240,820430,,,2,2.0,False,01,,DGD1211,['DGD1211'],[],False,21,40,19,"Thứ 3,từ 07:00 đến 09:50,Ph C.B002,GV Phạm Phúc Vĩnh,08/04/25 đến 06/05/25<hr>Thứ 5,từ 07:00 đến 09:50,Ph C.B002,GV Phạm Phúc Vĩnh,10/04/25 đến 08/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5037131157008695593,-4841415562731361078,820432,,,2,2.0,False,01,,DGD1211,['DGD1211'],[],False,22,40,18,"Thứ 2,từ 07:00 đến 09:50,Ph C.B002,GV Vũ Công Thương,07/04/25 đến 05/05/25<hr>Thứ 3,từ 13:00 đến 15:50,Ph C.B103,GV Vũ Công Thương,08/04/25 đến 06/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8392615665771658129,-5331317745994670379,820433,,,2,2.0,False,01,,DGD1211,['DGD1211'],[],False,21,40,19,"Thứ 2,từ 13:00 đến 15:50,Ph C.B002,GV Tống Thị Hạnh,07/04/25 đến 05/05/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph 2.B110,GV Tống Thị Hạnh,11/04/25 đến 09/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8543566742815014025,-6531126337168752887,820435,,,2,2.0,False,01,,DGD1221,['DGD1221'],['LCGD'],False,12,40,28,"Thứ 5,từ 09:00 đến 11:30,Ph C.E605,GV Trần Thị Thanh Hoa,16/01/25 <hr>Thứ 5,từ 09:00 đến 11:30,Ph C.E605,GV Trần Thị Thanh Hoa,13/02/25 đến 03/04/25<hr>Thứ 5,từ 09:00 đến 11:30,Ph C.E605,GV Trần Thị Thanh Hoa,17/04/25 <hr>Thứ 6,từ 07:00 đến 09:50,Ph C.A304,GV Trần Thị Thanh Hoa,17/01/25 <hr>Thứ 6,từ 07:00 đến 09:50,Ph C.A304,GV Trần Thị Thanh Hoa,14/02/25 đến 04/04/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.A304,GV Trần Thị Thanh Hoa,18/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4631608415807318314,-8890369287577893551,820436,,,2,2.0,False,01,,DGD1221,['DGD1221'],['LCGD'],False,11,11,0,"GV Nguyễn Thị Lệ Giang,05/05/25 đến 18/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6855965972478681552,-6054069544233766328,820481,,,2,2.0,False,01,,DGD1231,"['DGD1231', 'DGD1241']",[],False,17,50,33,"Thứ 2,từ 15:50 đến 17:30,Ph C.E601,GV Trần Thị Thanh Hoa,13/01/25 <hr>Thứ 2,từ 15:50 đến 17:30,Ph C.E601,GV Trần Thị Thanh Hoa,10/02/25 đến 10/03/25<hr>Thứ 2,từ 15:50 đến 17:30,Ph C.E601,GV Trần Thị Thanh Hoa,17/03/25 <hr>Thứ 4,từ 15:50 đến 17:30,Ph C.E605,GV Trần Thị Thanh Hoa,15/01/25 <hr>Thứ 4,từ 15:50 đến 17:30,Ph C.E605,GV Trần Thị Thanh Hoa,12/02/25 đến 12/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5445689056969636635,-7870624349173584964,820482,,,2,2.0,False,01,,DGD1231,['DGD1231'],[],False,2,40,38,"Thứ 4,từ 13:00 đến 14:40,Ph C.E501,GV Huỳnh Thị Kim Quyên,15/01/25 <hr>Thứ 4,từ 13:00 đến 14:40,Ph C.E501,GV Huỳnh Thị Kim Quyên,12/02/25 đến 14/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8783482875942484474,-8488743012377419491,820506,,,2,2.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,17,40,23,"Thứ 4,từ 09:00 đến 11:30,Ph C.E601,GV Trần Thị Tươi,08/01/25 đến 15/01/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.E601,GV Trần Thị Tươi,12/02/25 đến 26/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6275134593997874004,-6347232350486231723,820513,,,1,1.0,False,01,,DGD1241,['DGD1241'],['LCGD'],False,16,17,1,"GV Trần Thị Thanh Hoa,31/03/25 đến 06/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8263667852359425718,-6761193497561702555,821315,,,2,2.0,False,01,,DKH1221,['DKH1221'],['TN'],False,16,20,4,"Thứ 3,từ 09:00 đến 11:30,Ph C.E605,GV Lê Thị Minh Phương,14/01/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E605,GV Lê Thị Minh Phương,11/02/25 đến 08/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4779037702480563789,-7432897299689787702,821403,,,2,2.0,False,01,,DKH1241,['DKH1241'],['TN'],False,24,28,4,"Thứ 4,từ 13:00 đến 15:50,Ph 2.B110,GV Phan Hoàng Chơn,25/12/24 đến 15/01/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph 2.B110,GV Phan Hoàng Chơn,12/02/25 đến 19/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8413160767726447330,-9117600784780536249,821413,,,4,4.0,False,01,,DKH1221,['DKH1221'],['TN'],False,17,20,3,"Thứ 5,từ 07:00 đến 10:40,Ph C.A304,GV Đặng Thị Ngọc Thanh,16/01/25 <hr>Thứ 5,từ 07:00 đến 10:40,Ph C.A304,GV Đặng Thị Ngọc Thanh,13/02/25 đến 24/04/25<hr>Thứ 5,từ 07:00 đến 08:40,Ph C.E504,GV Đặng Thị Ngọc Thanh,01/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8904731906588168417,-6663681760502780051,821414,,,2,2.0,False,01,,DKH1221,['DKH1221'],['TN'],False,17,20,3,"Thứ 2,từ 07:00 đến 09:50,Ph C.A304,GV Đỗ Quang Bình,13/01/25 <hr>Thứ 2,từ 07:00 đến 09:50,Ph C.A304,GV Đỗ Quang Bình,10/02/25 đến 07/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8551054946683106916,-6650136044189363039,821415,,,3,3.0,False,01,,DKH1241,['DKH1241'],['TN'],False,24,28,4,"Thứ 2,từ 15:50 đến 17:30,Ph C.A304,GV Lê Thị Thanh Thúy,06/01/25 đến 13/01/25<hr>Thứ 2,từ 15:50 đến 17:30,Ph C.A304,GV Lê Thị Thanh Thúy,10/02/25 đến 24/03/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph C.E601,GV Lê Thị Thanh Thúy,10/01/25 đến 17/01/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph C.E601,GV Lê Thị Thanh Thúy,14/02/25 đến 28/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-4619387342257438628,-8013401319874376768,821416,,,3,3.0,False,01,,DKH1231,"['DKH1241', 'DKH1231']",['TN'],False,27,40,13,"Thứ 3,từ 13:00 đến 15:50,Ph C.A304,GV Nguyễn Thị Lan Hương,14/01/25 <hr>Thứ 3,từ 13:00 đến 15:50,Ph C.A304,GV Nguyễn Thị Lan Hương,11/02/25 đến 01/04/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E602,GV Nguyễn Thị Lan Hương,17/01/25 <hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E602,GV Nguyễn Thị Lan Hương,14/02/25 đến 04/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5138474566214554153,-8496059631708452086,821417,,,3,3.0,False,01,,DKH1221,['DKH1221'],['TN'],False,17,20,3,"Thứ 3,từ 13:00 đến 16:40,Ph C.A408,GV Ngô Huyền Trân,14/01/25 <hr>Thứ 3,từ 13:00 đến 16:40,Ph C.A408,GV Ngô Huyền Trân,11/02/25 đến 08/04/25<hr>Thứ 6,từ 13:00 đến 17:30,Ph C.A406,GV Ngô Huyền Trân,17/01/25 <hr>Thứ 6,từ 13:00 đến 17:30,Ph C.A406,GV Ngô Huyền Trân,14/02/25 đến 11/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8492343610219952630,-5103958522032176702,821419,,,3,3.0,False,01,,DKH1231,['DKH1231'],['TN'],False,1,40,39,"Thứ 3,từ 09:00 đến 11:30,Ph C.E504,GV Vũ Hoài Nam,14/01/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E504,GV Vũ Hoài Nam,11/02/25 đến 13/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7236482257808239916,-4786215279246409904,821421,,,3,3.0,False,01,,DKH1211,['DKH1211'],['TN'],False,30,34,4,"Thứ 2,từ 07:50 đến 11:30,Ph C.E605,GV Thái Kế Quân,07/04/25 đến 05/05/25<hr>Thứ 2,từ 07:00 đến 09:50,Ph C.A508,GV Thái Kế Quân,12/05/25 <hr>Thứ 4,từ 07:50 đến 11:30,Ph C.B004,GV Thái Kế Quân,09/04/25 đến 07/05/25<hr>Thứ 4,từ 07:00 đến 08:40,Ph C.A508,GV Thái Kế Quân,14/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7182439151026394778,-7436874819772836662,821423,,,3,3.0,False,01,,DKH1211,['DKH1211'],['TN'],False,30,34,4,"Thứ 3,từ 13:00 đến 16:40,Ph C.A304,GV Lê Thị Minh Phương,08/04/25 đến 06/05/25<hr>Thứ 3,từ 13:00 đến 14:40,Ph C.A304,GV Lê Thị Minh Phương,13/05/25 <hr>Thứ 5,từ 13:00 đến 16:40,Ph C.A304,GV Lê Thị Minh Phương,10/04/25 đến 08/05/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.A304,GV Lê Thị Minh Phương,15/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6619117395260130994,-8875079696156403745,821425,,,4,4.0,False,01,,DKH1211,['DKH1211'],['TN'],False,23,34,11,"Thứ 2,từ 13:00 đến 16:40,Ph C.A508,GV Nguyễn Hữu Duy Khang,07/04/25 đến 12/05/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.A508,GV Nguyễn Hữu Duy Khang,09/04/25 đến 14/05/25<hr>Thứ 6,từ 13:00 đến 15:50,Ph C.E605,GV Nguyễn Hữu Duy Khang,11/04/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6088045368555224127,-6385506884161690636,821512,,,2,2.0,False,01,,DKH1241,['DKH1241'],['TNHO'],False,24,28,4,"Thứ 2,từ 13:00 đến 15:50,Ph C.A304,GV Lê Minh Đức,06/01/25 đến 13/01/25<hr>Thứ 2,từ 13:00 đến 15:50,Ph C.A304,GV Lê Minh Đức,10/02/25 đến 24/03/25<hr>Thứ 3,từ 15:50 đến 17:30,Ph C.A304,GV Lê Minh Đức,07/01/25 đến 14/01/25<hr>Thứ 3,từ 15:50 đến 17:30,Ph C.A304,GV Lê Minh Đức,11/02/25 đến 25/03/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5412990046751550071,-7382621556903344981,822309,,,3,3.0,False,01,,DLD1241,['DLD1241'],['XH'],False,24,30,6,"Thứ 2,từ 15:00 đến 17:30,Ph C.B002,GV Phạm Viết Hồng,06/01/25 đến 13/01/25<hr>Thứ 2,từ 15:00 đến 17:30,Ph C.B002,GV Phạm Viết Hồng,10/02/25 đến 17/03/25<hr>Thứ 2,từ 15:00 đến 17:30,Ph C.B002,GV Phạm Viết Hồng,31/03/25 <hr>Thứ 3,từ 15:50 đến 17:30,Ph C.E601,GV Phạm Viết Hồng,07/01/25 đến 14/01/25<hr>Thứ 3,từ 15:50 đến 17:30,Ph C.E601,GV Phạm Viết Hồng,11/02/25 đến 18/03/25<hr>Thứ 3,từ 15:50 đến 17:30,Ph C.E601,GV Phạm Viết Hồng,01/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7318505186232298944,-5824317979912886410,822312,,,3,3.0,False,01,,DLD1221,['DLD1221'],['XH'],False,21,30,9,"Thứ 3,từ 09:00 đến 11:30,Ph C.B106,GV Trần Thị Thái Hà,14/01/25 <hr>Thứ 3,từ 09:00 đến 11:30,Ph C.B106,GV Trần Thị Thái Hà,11/02/25 đến 01/04/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E601,GV Trần Thị Thái Hà,17/01/25 <hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E601,GV Trần Thị Thái Hà,14/02/25 đến 04/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8185286609252811497,-6060721857089510452,822313,,,3,3.0,False,01,,DLD1221,['DLD1221'],['XHXH'],False,20,30,10,"Thứ 4,từ 07:00 đến 09:50,Ph C.B002,GV Đỗ Cao Phúc,15/01/25 <hr>Thứ 4,từ 07:00 đến 09:50,Ph C.B002,GV Đỗ Cao Phúc,12/02/25 đến 02/04/25<hr>Thứ 6,từ 07:00 đến 08:40,Ph C.E602,GV Đỗ Cao Phúc,17/01/25 <hr>Thứ 6,từ 07:00 đến 08:40,Ph C.E602,GV Đỗ Cao Phúc,14/02/25 đến 04/04/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-9002497379596195567,-6251932603048226916,822315,,,3,3.0,False,01,,DLD1231,['DLD1231'],['XH'],False,0,40,40,"Thứ 6,từ 13:00 đến 15:50,Ph C.B002,GV Phạm Thị Bạch Tuyết,17/01/25 <hr>Thứ 6,từ 13:00 đến 15:50,Ph C.B002,GV Phạm Thị Bạch Tuyết,14/02/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8925573460536643700,-7906133831134351985,822318,,,3,3.0,False,01,,DLD1241,"['DLD1231', 'DLD1241']",['XH'],False,24,45,21,"Thứ 4,từ 09:50 đến 11:30,Ph C.B002,GV Nguyễn Hà Quỳnh Giao,08/01/25 đến 15/01/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.B002,GV Nguyễn Hà Quỳnh Giao,12/02/25 đến 19/03/25<hr>Thứ 4,từ 09:50 đến 11:30,Ph C.B002,GV Nguyễn Hà Quỳnh Giao,02/04/25 <hr>Thứ 5,từ 13:00 đến 15:50,Ph C.E601,GV Nguyễn Hà Quỳnh Giao,09/01/25 đến 16/01/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.E601,GV Nguyễn Hà Quỳnh Giao,13/02/25 đến 20/03/25<hr>Thứ 5,từ 13:00 đến 15:50,Ph C.E601,GV Nguyễn Hà Quỳnh Giao,03/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7881057804678951769,-5095360073508548333,822319,,,2,2.0,False,01,,DLD1241,['DLD1241'],['XH'],False,25,30,5,<hr><hr><hr><hr><hr><hr><hr><hr><hr><hr><hr>,False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6953583349411279230,-7902807633166894350,822328,,,3,3.0,False,01,,DLD1241,['DLD1241'],['XH'],False,24,30,6,"Thứ 2,từ 09:00 đến 11:30,Ph C.E601,GV Phạm Xuân Vũ,06/01/25 đến 13/01/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph C.E601,GV Phạm Xuân Vũ,10/02/25 đến 17/03/25<hr>Thứ 2,từ 09:00 đến 11:30,Ph C.E601,GV Phạm Xuân Vũ,31/03/25 <hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B002,GV Phạm Xuân Vũ,07/01/25 đến 14/01/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B002,GV Phạm Xuân Vũ,11/02/25 đến 18/03/25<hr>Thứ 3,từ 07:00 đến 08:40,Ph C.B002,GV Phạm Xuân Vũ,01/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6676435455284037993,-6441787127326167404,822329,,,3,3.0,False,01,,DLD1241,"['DLD1231', 'DLD1241']",['XH'],False,24,45,21,"Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,08/01/25 đến 15/01/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,12/02/25 đến 19/03/25<hr>Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,02/04/25 <hr>Thứ 5,từ 15:50 đến 17:30,Ph C.E601,GV Trần Quốc Việt,09/01/25 đến 16/01/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.E601,GV Trần Quốc Việt,13/02/25 đến 20/03/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.E601,GV Trần Quốc Việt,03/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-6362705031291651229,-7530339416253527170,822337,,,2,2.0,False,01,,DLD1211,['DLD1211'],['XHXH'],False,35,35,0,"Thứ 3,từ 13:00 đến 14:40,Ph C.B002,GV Bùi Gia Khánh,08/04/25 đến 13/05/25<hr>Thứ 6,từ 07:00 đến 09:50,Ph C.B106,GV Bùi Gia Khánh,11/04/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5686060250455349976,-5303389251476817324,822338,,,3,3.0,False,01,,DLD1211,['DLD1211'],['XHXH'],False,35,35,0,"Thứ 3,từ 09:00 đến 11:30,Ph C.E602,GV Trần Thị Thanh Vân,08/04/25 đến 06/05/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.E602,GV Trần Thị Thanh Vân,09/04/25 đến 07/05/25<hr>Thứ 4,từ 09:00 đến 11:30,Ph C.E602,GV Trần Thị Thanh Vân,14/05/25 <hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E602,GV Trần Thị Thanh Vân,11/04/25 đến 09/05/25<hr>Thứ 6,từ 09:50 đến 11:30,Ph C.E602,GV Trần Thị Thanh Vân,16/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-8584233510249552787,-7970142629615557806,822401,,,3,3.0,False,01,,DLD1241,['DLD1241'],['XH'],False,24,30,6,"Thứ 3,từ 09:00 đến 11:30,Ph C.E606,GV Đào Vĩnh Hợp,07/01/25 đến 14/01/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E606,GV Đào Vĩnh Hợp,11/02/25 đến 18/03/25<hr>Thứ 3,từ 09:00 đến 11:30,Ph C.E606,GV Đào Vĩnh Hợp,01/04/25 <hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E604,GV Đào Vĩnh Hợp,10/01/25 đến 17/01/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E604,GV Đào Vĩnh Hợp,14/02/25 đến 21/03/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E604,GV Đào Vĩnh Hợp,04/04/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5175293427246570293,-5844660419648421181,822402,,,2,2.0,False,01,,DLD1231,['DLD1231'],['XH'],False,0,40,40,"Thứ 6,từ 15:50 đến 17:30,Ph C.E606,GV Đào Vĩnh Hợp,17/01/25 <hr>Thứ 6,từ 15:50 đến 17:30,Ph C.E606,GV Đào Vĩnh Hợp,14/02/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-5435658333137699370,-6706887286503576757,822403,,,2,2.0,False,01,,DLD1211,['DLD1211'],['XH'],False,22,30,8,"Thứ 5,từ 13:00 đến 15:50,Ph C.B002,GV Hoàng Thị Kiều Oanh,10/04/25 đến 15/05/25<hr>Thứ 6,từ 13:00 đến 14:40,Ph C.E601,GV Hoàng Thị Kiều Oanh,11/04/25 đến 16/05/25",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
-7114118925770404336,-4887272219383349252,822404,,,3,3.0,False,01,,DLD1211,['DLD1211'],['XH'],False,35,35,0,"Thứ 4,từ 13:00 đến 15:50,Ph C.B002,GV Trần Quốc Việt,09/04/25 đến 07/05/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.E602,GV Trần Quốc Việt,10/04/25 đến 08/05/25<hr>Thứ 5,từ 15:50 đến 17:30,Ph C.E602,GV Trần Quốc Việt,15/05/25 <hr>Thứ 6,từ 15:00 đến 17:30,Ph C.B106,GV Trần Quốc Việt,11/04/25 đến 09/05/25<hr>Thứ 6,từ 15:00 đến 17:30,Ph C.B106,GV Trần Quốc Việt,16/05/25 ",False,False,False,False,Ngoài thời gian cho phép đăng ký(07:00 - 23:59),False,False,False,False,0,0,0,False,False
